1100020,1309,92.21,0
1101020,1320,91.43,0
1102020,1315,91.79,0
1103020,1313,91.93,0
1104020,1319,91.50,0
1105020,1328,90.86,0
1106020,1335,90.36,0
1107020,1321,91.36,0
1108020,1322,91.29,0
1109020,1326,91.00,0
1110020,1328,90.86,0
1111020,1327,90.93,0
1112020,1326,91.00,0
1113020,1323,91.21,0
1114020,1329,90.79,0
1115020,1323,91.21,0
1116020,1325,91.07,0
1117020,1317,91.64,0
1118020,1344,89.71,0
1119020,1323,91.21,0
1120020,1314,91.86,0
1121020,1314,91.86,0
1122020,1345,89.64,0
1123020,1314,91.86,0
1124020,1330,90.71,0
1125020,1319,91.50,0
1126020,1323,91.21,0
1127020,1351,89.21,0
1128020,1312,92.00,0
1129020,1307,92.36,0
1130020,1316,91.71,0
1131020,1316,91.71,0
1132020,1314,91.86,0
1133020,1307,92.36,0
1134020,1311,92.07,0
1135020,1323,91.21,0
1136020,1327,90.93,0
1137020,1321,91.36,0
1138020,1319,91.50,0
1139020,1317,91.64,0
1140020,1333,90.50,0
1141020,1321,91.36,0
1142020,1322,91.29,0
1143020,1326,91.00,0
1144020,1325,91.07,0
1145020,1327,90.93,0
1146020,1322,91.29,0
1147020,1327,90.93,0
1148020,1338,90.14,0
1149020,1318,91.57,0
1150020,1327,90.93,0
1151020,1315,91.79,0
1152020,1328,90.86,0
1153020,1329,90.79,0
1154020,1325,91.07,0
1155020,1309,92.21,0
1156020,1354,89.00,0
1157020,1367,88.07,0
1158020,1440,82.86,0
1159020,1318,91.57,0
1160020,1317,91.64,0
1161020,1317,91.64,0
1162020,1298,93.00,0
1163020,1328,90.86,0
1164020,1328,90.86,0
1165020,1322,91.29,0
1166020,1322,91.29,0
1167020,1322,91.29,0
1168020,1327,90.93,0
1169020,1319,91.50,0
